x,y,min_color_similarity,count,mean_group_size,mutants_count,colors_unique
1,0.01,0.35000000000000003,202,1.294871794871795,32,156
1,0.01,0.35000000000000003,795,1.170839469808542,110,679
1,0.01,0.35000000000000003,515,1.3918918918918919,82,370
1,0.01,0.35000000000000003,978,1.0316455696202531,158,948
1,0.01,0.35000000000000003,1292,1.0766666666666667,184,1200
1,0.01,0.35000000000000003,1396,1.2332155477031803,181,1132
1,0.01,0.35000000000000003,634,1.0856164383561644,95,584
1,0.01,0.35000000000000003,1807,1.0648202710665882,268,1697
1,0.01,0.35000000000000003,1046,1.5382352941176471,148,680
1,0.01,0.35000000000000003,3389,1.010134128166915,524,3355
1,0.01,0.35000000000000003,1457,1.0384889522451888,218,1403
1,0.01,0.35000000000000003,25,1.6666666666666667,4,15
1,0.01,0.35000000000000003,2248,1.0274223034734917,345,2188
1,0.01,0.35000000000000003,982,1.0570505920344457,157,929
1,0.01,0.35000000000000003,79,2.6333333333333333,16,30
1,0.01,0.35000000000000003,550,1.0826771653543308,71,508
1,0.01,0.35000000000000003,2078,1.0176297747306562,292,2042
1,0.01,0.35000000000000003,1769,1.1035558328134747,271,1603
1,0.01,0.35000000000000003,953,1.310866574965612,135,727
1,0.01,0.35000000000000003,832,1.0680359435173299,130,779
1,0.01,0.35000000000000003,602,1.0711743772241993,94,562
1,0.01,0.35000000000000003,2372,1.0617726051924798,355,2234
1,0.01,0.35000000000000003,60,2.0689655172413794,5,29
1,0.01,0.35000000000000003,827,1.131326949384405,139,731
1,0.01,0.35000000000000003,2478,1.0959752321981424,374,2261
1,0.01,0.35000000000000003,3665,1.0341422121896162,528,3544
1,0.01,0.35000000000000003,1310,1.0429936305732483,221,1256
1,0.01,0.35000000000000003,3,1.5,0,2
1,0.01,0.35000000000000003,2842,1.049483013293944,418,2708
1,0.01,0.35000000000000003,2577,1.0526960784313726,404,2448
1,0.01,0.35000000000000003,3203,1.012966476913346,460,3162
1,0.01,0.35000000000000003,77,2.40625,9,32
1,0.01,0.35000000000000003,254,1.1759259259259258,38,216
1,0.01,0.35000000000000003,654,1.0881863560732112,80,601
1,0.01,0.35000000000000003,1422,1.1312649164677804,231,1257
1,0.01,0.35000000000000003,200,3.508771929824561,17,57
1,0.01,0.35000000000000003,980,1.2311557788944723,141,796
1,0.01,0.35000000000000003,575,1.0828625235404896,78,531
1,0.01,0.35000000000000003,454,1.726235741444867,78,263
1,0.01,0.35000000000000003,1350,1.0321100917431192,196,1308
1,0.01,0.35000000000000003,1070,1.0732196589769307,168,997
1,0.01,0.35000000000000003,84,5.6,11,15
1,0.01,0.35000000000000003,687,1.1355371900826445,93,605
1,0.01,0.35000000000000003,2090,1.0812209001551991,320,1933
1,0.01,0.35000000000000003,136,3.090909090909091,20,44
1,0.01,0.35000000000000003,635,1.4699074074074074,93,432
1,0.01,0.35000000000000003,434,1.715415019762846,61,253
1,0.01,0.35000000000000003,597,1.1845238095238095,99,504
1,0.01,0.35000000000000003,184,2.0,31,92
1,0.01,0.35000000000000003,1065,1.2618483412322274,150,844
1,0.01,0.35000000000000003,791,1.0407894736842105,114,760
1,0.01,0.35000000000000003,2332,1.0619307832422586,354,2196
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,2595,1.0297619047619047,383,2520
1,0.01,0.35000000000000003,433,1.1188630490956073,67,387
1,0.01,0.35000000000000003,3424,1.0172311348781937,522,3366
1,0.01,0.35000000000000003,5,2.5,0,2
1,0.01,0.35000000000000003,340,1.4912280701754386,48,228
1,0.01,0.35000000000000003,5958,1.0129207752465148,895,5882
1,0.01,0.35000000000000003,4130,1.0152409046214357,615,4068
1,0.01,0.35000000000000003,1202,1.022108843537415,201,1176
1,0.01,0.35000000000000003,653,1.1744604316546763,103,556
1,0.01,0.35000000000000003,1437,1.3738049713193117,199,1046
1,0.01,0.35000000000000003,1813,1.0510144927536231,284,1725
1,0.01,0.35000000000000003,528,1.0841889117043122,92,487
1,0.01,0.35000000000000003,666,1.15625,94,576
1,0.01,0.35000000000000003,124,1.4090909090909092,12,88
1,0.01,0.35000000000000003,1400,1.2367491166077738,204,1132
1,0.01,0.35000000000000003,2838,1.0135714285714286,470,2800
1,0.01,0.35000000000000003,1432,1.2376836646499567,220,1157
1,0.01,0.35000000000000003,3151,1.0260501465320742,498,3071
1,0.01,0.35000000000000003,4670,1.0163220892274212,723,4595
1,0.01,0.35000000000000003,344,1.5925925925925926,53,216
1,0.01,0.35000000000000003,6,3.0,0,2
1,0.01,0.35000000000000003,593,1.086080586080586,88,546
1,0.01,0.35000000000000003,662,1.2706333973128598,87,521
1,0.01,0.35000000000000003,775,1.1103151862464182,117,698
1,0.01,0.35000000000000003,1371,1.2262969588550985,198,1118
1,0.01,0.35000000000000003,3415,1.148285137861466,491,2974
1,0.01,0.35000000000000003,1176,1.2564102564102564,166,936
1,0.01,0.35000000000000003,430,1.2759643916913948,52,337
1,0.01,0.35000000000000003,636,1.1003460207612457,83,578
1,0.01,0.35000000000000003,1320,1.0543130990415335,207,1252
1,0.01,0.35000000000000003,2383,1.0406113537117905,336,2290
1,0.01,0.35000000000000003,377,1.0740740740740742,67,351
1,0.01,0.35000000000000003,1445,1.12890625,242,1280
1,0.01,0.35000000000000003,2161,1.0324892498805542,346,2093
1,0.01,0.35000000000000003,5,2.5,0,2
1,0.01,0.35000000000000003,2287,1.0182546749777381,350,2246
1,0.01,0.35000000000000003,1384,1.1010342084327764,203,1257
1,0.01,0.35000000000000003,288,1.1950207468879668,39,241
1,0.01,0.35000000000000003,205,2.2777777777777777,26,90
1,0.01,0.35000000000000003,2901,1.0218386755899964,439,2839
1,0.01,0.35000000000000003,1089,1.0361560418648905,157,1051
1,0.01,0.35000000000000003,440,1.0918114143920596,57,403
1,0.01,0.35000000000000003,1598,1.0681818181818181,266,1496
1,0.01,0.35000000000000003,29,4.142857142857143,4,7
1,0.01,0.35000000000000003,2458,1.0199170124481327,355,2410
1,0.01,0.35000000000000003,838,1.0384138785625774,117,807
1,0.01,0.35000000000000003,358,1.11875,64,320
1,0.01,0.35000000000000003,2135,1.1114003123373244,319,1921
1,0.01,0.35000000000000003,1551,1.1015625,245,1408
1,0.01,0.35000000000000003,4623,1.0091683038637853,672,4581
1,0.01,0.35000000000000003,543,1.0502901353965184,70,517
1,0.01,0.35000000000000003,107,1.8448275862068966,9,58
1,0.01,0.35000000000000003,309,1.197674418604651,51,258
1,0.01,0.35000000000000003,2461,1.0262718932443704,356,2398
1,0.01,0.35000000000000003,1414,1.0238957277335263,209,1381
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,1726,1.0182890855457227,227,1695
1,0.01,0.35000000000000003,2558,1.0788696752425138,381,2371
1,0.01,0.35000000000000003,1784,1.0858186244674377,262,1643
1,0.01,0.35000000000000003,2373,1.0188922284242163,369,2329
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,215,1.6044776119402986,37,134
1,0.01,0.35000000000000003,944,1.445635528330781,149,653
1,0.01,0.35000000000000003,1509,1.0747863247863247,209,1404
1,0.01,0.35000000000000003,1379,1.0944444444444446,206,1260
1,0.01,0.35000000000000003,740,1.0979228486646884,105,674
1,0.01,0.35000000000000003,2994,1.0152594099694812,442,2949
1,0.01,0.35000000000000003,2763,1.0091307523739956,392,2738
1,0.01,0.35000000000000003,433,1.1766304347826086,72,368
1,0.01,0.35000000000000003,1714,1.0325301204819277,250,1660
1,0.01,0.35000000000000003,810,1.1807580174927115,127,686
1,0.01,0.35000000000000003,5718,1.0190696845482088,892,5611
1,0.01,0.35000000000000003,1247,1.2457542457542456,185,1001
1,0.01,0.35000000000000003,2588,1.0172955974842768,399,2544
1,0.01,0.35000000000000003,400,1.1019283746556474,60,363
1,0.01,0.35000000000000003,1800,1.0244735344336937,267,1757
1,0.01,0.35000000000000003,400,1.3377926421404682,55,299
1,0.01,0.35000000000000003,127,1.6493506493506493,17,77
1,0.01,0.35000000000000003,2,2.0,0,1
1,0.01,0.35000000000000003,1,1.0,0,1
1,0.01,0.35000000000000003,2779,1.0168313208927917,398,2733
1,0.01,0.35000000000000003,1734,1.088512241054614,272,1593
1,0.01,0.35000000000000003,53,2.12,6,25
1,0.01,0.35000000000000003,3,1.5,0,2
1,0.01,0.35000000000000003,961,1.0595369349503858,154,907
1,0.01,0.35000000000000003,3206,1.0252638311480653,446,3127
1,0.01,0.35000000000000003,1286,1.1134199134199134,192,1155
1,0.01,0.35000000000000003,3780,1.0339168490153172,527,3656
1,0.01,0.35000000000000003,2027,1.0237373737373738,301,1980
1,0.01,0.35000000000000003,2231,1.019652650822669,314,2188
1,0.01,0.35000000000000003,192,1.9591836734693877,22,98
1,0.01,0.35000000000000003,2566,1.0231259968102073,368,2508
1,0.01,0.35000000000000003,635,1.2906504065040652,91,492
1,0.01,0.35000000000000003,1426,1.0819423368740515,206,1318
1,0.01,0.35000000000000003,2845,1.0950731331793688,416,2598
1,0.01,0.35000000000000003,431,1.0994897959183674,77,392
1,0.01,0.35000000000000003,1353,1.075516693163752,201,1258
1,0.01,0.35000000000000003,1441,1.0241648898365316,216,1407
1,0.01,0.35000000000000003,67,1.6341463414634145,11,41
1,0.01,0.35000000000000003,5596,1.013217454282093,848,5523
1,0.01,0.35000000000000003,1427,1.0333091962346126,236,1381
1,0.01,0.35000000000000003,756,1.2019077901430844,116,629
1,0.01,0.35000000000000003,3081,1.0171673819742488,450,3029
1,0.01,0.35000000000000003,1816,1.0219471018570625,270,1777
1,0.01,0.35000000000000003,2768,1.0154071900220103,441,2726
1,0.01,0.35000000000000003,2834,1.0164992826398853,414,2788
1,0.01,0.35000000000000003,1058,1.05168986083499,145,1006
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,1461,1.0405982905982907,195,1404
1,0.01,0.35000000000000003,3,1.5,0,2
1,0.01,0.35000000000000003,1512,1.018181818181818,223,1485
1,0.01,0.35000000000000003,570,1.0714285714285714,80,532
1,0.01,0.35000000000000003,3,1.5,0,2
1,0.01,0.35000000000000003,996,1.0194472876151484,162,977
1,0.01,0.35000000000000003,1922,1.0158562367864694,284,1892
1,0.01,0.35000000000000003,357,1.451219512195122,51,246
1,0.01,0.35000000000000003,500,1.1086474501108647,71,451
1,0.01,0.35000000000000003,2495,1.0630592245419686,392,2347
1,0.01,0.35000000000000003,177,1.2642857142857142,26,140
1,0.01,0.35000000000000003,3,1.5,0,2
1,0.01,0.35000000000000003,2150,1.0292005744375299,301,2089
1,0.01,0.35000000000000003,639,1.2529411764705882,105,510
1,0.01,0.35000000000000003,1084,1.1038696537678208,170,982
1,0.01,0.35000000000000003,895,1.0529411764705883,114,850
1,0.01,0.35000000000000003,224,1.2108108108108109,35,185
1,0.01,0.35000000000000003,340,1.2056737588652482,44,282
1,0.01,0.35000000000000003,864,1.0786516853932584,137,801
1,0.01,0.35000000000000003,1113,1.0229779411764706,168,1088
1,0.01,0.35000000000000003,4767,1.013608335105252,748,4703
1,0.01,0.35000000000000003,0,,0,0
1,0.01,0.35000000000000003,835,1.5293040293040292,142,546
1,0.01,0.35000000000000003,1812,1.023150762281197,274,1771
1,0.01,0.35000000000000003,399,1.153179190751445,54,346
1,0.01,0.35000000000000003,198,1.4887218045112782,27,133
1,0.01,0.35000000000000003,2049,1.041687849517031,269,1967
1,0.01,0.35000000000000003,2,2.0,0,1
1,0.01,0.35000000000000003,1606,1.0489875898105814,237,1531
1,0.01,0.35000000000000003,150,1.5463917525773196,17,97
1,0.01,0.35000000000000003,3076,1.0427118644067797,446,2950
1,0.01,0.35000000000000003,6001,1.0100993098804916,892,5941
1,0.01,0.35000000000000003,473,1.478125,73,320
1,0.01,0.35000000000000003,246,1.2058823529411764,35,204
1,0.01,0.35000000000000003,2891,1.0277284038393175,416,2813
1,0.01,0.35000000000000003,514,1.0511247443762781,85,489
1,0.01,0.35000000000000003,1,1.0,0,1
1,0.01,0.35000000000000003,1022,1.1720183486238531,165,872
1,0.01,0.35000000000000003,2133,1.0989180834621328,310,1941
1,0.01,0.35000000000000003,2259,1.0221719457013574,400,2210
1,0.01,0.35000000000000003,3612,1.0080937761652247,533,3583
1,0.01,0.35000000000000003,598,1.1012891344383058,88,543
1,0.01,0.35000000000000003,131,1.617283950617284,19,81
1,0.01,0.35000000000000003,820,1.4211438474870017,141,577
1,0.01,0.35000000000000003,2501,1.0166666666666666,387,2460
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,1850,1.0237963475373548,284,1807
1,0.01,0.35000000000000003,2115,1.011477761836442,314,2091
1,0.01,0.35000000000000003,1264,1.0859106529209621,186,1164
1,0.01,0.35000000000000003,1307,1.0373015873015874,195,1260
1,0.01,0.35000000000000003,8710,1.0104408352668213,1285,8620
1,0.01,0.35000000000000003,483,1.0592105263157894,68,456
1,0.01,0.35000000000000003,122,1.22,20,100
1,0.01,0.35000000000000003,1339,1.0444617784711387,179,1282
1,0.01,0.35000000000000003,1630,1.1642857142857144,243,1400
1,0.01,0.35000000000000003,6,3.0,0,2
1,0.01,0.35000000000000003,207,1.4892086330935252,30,139
1,0.01,0.35000000000000003,2101,1.049975012493753,306,2001
1,0.01,0.35000000000000003,1,1.0,0,1
1,0.01,0.35000000000000003,68,2.6153846153846154,8,26
1,0.01,0.35000000000000003,2692,1.0162325405813515,426,2649
1,0.01,0.35000000000000003,2426,1.0706090026478376,357,2266
1,0.01,0.35000000000000003,5008,1.021832279126709,776,4901
1,0.01,0.35000000000000003,2073,1.018172888015717,328,2036
1,0.01,0.35000000000000003,123,1.7826086956521738,12,69
1,0.01,0.35000000000000003,1577,1.0161082474226804,251,1552
1,0.01,0.35000000000000003,1593,1.0514851485148515,236,1515
1,0.01,0.35000000000000003,1492,1.0332409972299168,230,1444
1,0.01,0.35000000000000003,1196,1.2432432432432432,182,962
1,0.01,0.35000000000000003,351,1.1858108108108107,48,296
1,0.01,0.35000000000000003,1,1.0,0,1
1,0.01,0.35000000000000003,1839,1.0256553262688233,249,1793
1,0.01,0.35000000000000003,1075,1.1059670781893005,171,972
1,0.01,0.35000000000000003,2146,1.043774319066148,308,2056
1,0.01,0.35000000000000003,857,1.3225308641975309,128,648
1,0.01,0.35000000000000003,1565,1.0262295081967212,223,1525
1,0.01,0.35000000000000003,1778,1.014840182648402,249,1752
1,0.01,0.35000000000000003,1045,1.045,174,1000
1,0.01,0.35000000000000003,150,1.171875,22,128
1,0.01,0.35000000000000003,1850,1.0159253157605712,289,1821
1,0.01,0.35000000000000003,238,1.5866666666666667,35,150
1,0.01,0.35000000000000003,4989,1.00686175580222,775,4955
1,0.01,0.35000000000000003,2822,1.0490706319702603,417,2690
1,0.01,0.35000000000000003,145,1.141732283464567,18,127
1,0.01,0.35000000000000003,1882,1.0369146005509642,269,1815
1,0.01,0.35000000000000003,168,1.2727272727272727,20,132
1,0.01,0.35000000000000003,633,1.089500860585198,90,581
1,0.01,0.35000000000000003,3,1.0,1,3
1,0.01,0.35000000000000003,3903,1.0142931392931394,561,3848
1,0.01,0.35000000000000003,244,1.4269005847953216,42,171
1,0.01,0.35000000000000003,1886,1.04661487236404,283,1802
1,0.01,0.35000000000000003,1182,1.041409691629956,188,1135
1,0.01,0.35000000000000003,1011,1.091792656587473,152,926
1,0.01,0.35000000000000003,1775,1.0809987819732034,293,1642
1,0.01,0.35000000000000003,751,1.119225037257824,108,671
1,0.01,0.35000000000000003,4194,1.0123099203475743,650,4143
1,0.01,0.35000000000000003,5,2.5,0,2
1,0.01,0.35000000000000003,1641,1.2013177159590045,261,1366
1,0.01,0.35000000000000003,1410,1.0299488677867057,214,1369
1,0.01,0.35000000000000003,1089,1.142707240293809,162,953
1,0.01,0.35000000000000003,826,1.0562659846547315,127,782
1,0.01,0.35000000000000003,3147,1.0254154447702835,484,3069
1,0.01,0.35000000000000003,1295,1.0172820109976433,184,1273
1,0.01,0.35000000000000003,1835,1.0332207207207207,281,1776
1,0.01,0.35000000000000003,1130,1.0424354243542435,174,1084
1,0.01,0.35000000000000003,307,1.0734265734265733,50,286
1,0.01,0.35000000000000003,3984,1.0119380238760478,572,3937
1,0.01,0.35000000000000003,8,4.0,0,2
1,0.01,0.35000000000000003,489,1.2194513715710724,102,401
1,0.01,0.35000000000000003,664,1.1103678929765886,91,598
1,0.01,0.35000000000000003,2591,1.0397271268057784,409,2492
1,0.01,0.35000000000000003,3081,1.0218905472636817,486,3015
1,0.01,0.35000000000000003,1780,1.0235767682576193,262,1739
1,0.01,0.35000000000000003,848,1.1664374140302614,116,727
1,0.01,0.35000000000000003,1068,1.1533477321814254,170,926
1,0.01,0.35000000000000003,1325,1.0941370767960363,192,1211
1,0.01,0.35000000000000003,1821,1.027072758037225,280,1773
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,96,1.170731707317073,14,82
1,0.01,0.35000000000000003,219,2.046728971962617,33,107
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,5123,1.0180842607313196,763,5032
1,0.01,0.35000000000000003,590,1.0573476702508962,83,558
1,0.01,0.35000000000000003,2368,1.1228070175438596,311,2109
1,0.01,0.35000000000000003,1865,1.0213581599123769,243,1826
1,0.01,0.35000000000000003,1099,1.0299906279287723,165,1067
1,0.01,0.35000000000000003,1864,1.0208105147864184,258,1826
1,0.01,0.35000000000000003,112,1.3176470588235294,15,85
1,0.01,0.35000000000000003,3545,1.0096838507547707,503,3511
1,0.01,0.35000000000000003,1166,1.2551130247578042,175,929
1,0.01,0.35000000000000003,6759,1.0092578766611915,1020,6697
1,0.01,0.35000000000000003,882,1.0512514898688916,139,839
1,0.01,0.35000000000000003,2925,1.011760636457973,447,2891
1,0.01,0.35000000000000003,33,2.0625,7,16
1,0.01,0.35000000000000003,2244,1.02,367,2200
1,0.01,0.35000000000000003,1558,1.015645371577575,234,1534
1,0.01,0.35000000000000003,391,1.2694805194805194,55,308
1,0.01,0.35000000000000003,2188,1.065757428153921,305,2053
1,0.01,0.35000000000000003,250,1.6339869281045751,36,153
1,0.01,0.35000000000000003,485,1.4969135802469136,63,324
1,0.01,0.35000000000000003,1216,1.1591992373689228,183,1049
1,0.01,0.35000000000000003,237,1.1339712918660287,39,209
1,0.01,0.35000000000000003,2303,1.0194776449756529,361,2259
1,0.01,0.35000000000000003,2068,1.0492135971588026,328,1971
1,0.01,0.35000000000000003,1605,1.1334745762711864,261,1416
1,0.01,0.35000000000000003,170,1.3076923076923077,26,130
1,0.01,0.35000000000000003,3521,1.0164549653579678,533,3464
1,0.01,0.35000000000000003,336,1.3280632411067195,45,253
1,0.01,0.35000000000000003,1455,1.1331775700934579,208,1284
1,0.01,0.35000000000000003,2343,1.0335244816938685,352,2267
1,0.01,0.35000000000000003,577,1.1011450381679388,88,524
1,0.01,0.35000000000000003,1181,1.0864765409383625,194,1087
1,0.01,0.35000000000000003,912,1.121771217712177,139,813
1,0.01,0.35000000000000003,1,1.0,0,1
1,0.01,0.35000000000000003,927,1.0322939866369711,143,898
1,0.01,0.35000000000000003,5,2.5,0,2
1,0.01,0.35000000000000003,2131,1.0166984732824427,336,2096
1,0.01,0.35000000000000003,661,1.4154175588865097,95,467
1,0.01,0.35000000000000003,5191,1.0120881263404173,769,5129
1,0.01,0.35000000000000003,851,1.415973377703827,110,601
1,0.01,0.35000000000000003,4355,1.0127906976744185,658,4300
1,0.01,0.35000000000000003,4749,1.0123641014709017,693,4691
1,0.01,0.35000000000000003,770,1.0953058321479374,123,703
1,0.01,0.35000000000000003,608,1.3944954128440368,86,436
1,0.01,0.35000000000000003,492,1.2178217821782178,76,404
1,0.01,0.35000000000000003,3,3.0,0,1
1,0.01,0.35000000000000003,253,1.6217948717948718,47,156
1,0.01,0.35000000000000003,3663,1.0175,534,3600
1,0.01,0.35000000000000003,59,2.5652173913043477,7,23
1,0.01,0.35000000000000003,5,2.5,0,2
1,0.01,0.35000000000000003,2001,1.128595600676819,309,1773
1,0.01,0.35000000000000003,3,1.5,0,2
1,0.01,0.35000000000000003,2321,1.0170902716914987,373,2282
1,0.01,0.35000000000000003,663,1.0940594059405941,98,606
1,0.01,0.35000000000000003,3562,1.0125071063104036,541,3518
1,0.01,0.35000000000000003,1437,1.0620842572062084,213,1353
1,0.01,0.35000000000000003,5358,1.0132375189107412,781,5288
1,0.01,0.35000000000000003,151,1.2479338842975207,18,121
1,0.01,0.35000000000000003,2476,1.0176736539251952,373,2433
1,0.01,0.35000000000000003,358,1.432,67,250
1,0.01,0.35000000000000003,784,1.1264367816091954,119,696
1,0.01,0.35000000000000003,3429,1.0365779927448608,528,3308
1,0.01,0.35000000000000003,3964,1.0135515213500383,598,3911
1,0.01,0.35000000000000003,1021,1.2256902761104442,167,833
1,0.01,0.35000000000000003,876,1.1648936170212767,142,752
1,0.01,0.35000000000000003,761,1.187207488299532,113,641
1,0.01,0.35000000000000003,324,1.2226415094339622,46,265
1,0.01,0.35000000000000003,219,1.2732558139534884,33,172
1,0.01,0.35000000000000003,496,1.446064139941691,68,343
1,0.01,0.35000000000000003,2046,1.0204488778054863,344,2005
1,0.01,0.35000000000000003,388,1.1085714285714285,62,350
1,0.01,0.35000000000000003,2798,1.0152394775036284,430,2756
1,0.01,0.35000000000000003,5360,1.009226134437959,843,5311
1,0.01,0.35000000000000003,2359,1.0931417979610751,355,2158
1,0.01,0.35000000000000003,753,1.0865800865800865,103,693
1,0.01,0.35000000000000003,1044,1.0225269343780607,153,1021
1,0.01,0.35000000000000003,99,1.7678571428571428,19,56
1,0.01,0.35000000000000003,230,1.6428571428571428,31,140
1,0.01,0.35000000000000003,2522,1.028128821850795,366,2453
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,1945,1.0329261816250663,283,1883
1,0.01,0.35000000000000003,5,1.6666666666666667,1,3
1,0.01,0.35000000000000003,1051,1.1028331584470095,163,953
1,0.01,0.35000000000000003,3623,1.0174108396517831,546,3561
1,0.01,0.35000000000000003,532,1.2036199095022624,89,442
1,0.01,0.35000000000000003,2426,1.0214736842105263,390,2375
1,0.01,0.35000000000000003,3558,1.0128095644748079,507,3513
1,0.01,0.35000000000000003,574,1.0532110091743119,96,545
1,0.01,0.35000000000000003,688,1.1043338683788122,101,623
1,0.01,0.35000000000000003,694,1.2415026833631484,100,559
1,0.01,0.35000000000000003,1588,1.0212218649517686,232,1555
1,0.01,0.35000000000000003,8217,1.0104525332021643,1249,8132
1,0.01,0.35000000000000003,3240,1.0285714285714285,482,3150
1,0.01,0.35000000000000003,144,1.4545454545454546,21,99
1,0.01,0.35000000000000003,415,1.1756373937677054,61,353
1,0.01,0.35000000000000003,4870,1.0086992543496272,722,4828
1,0.01,0.35000000000000003,712,1.1672131147540983,100,610
1,0.01,0.35000000000000003,4321,1.0150340615456894,666,4257
1,0.01,0.35000000000000003,5172,1.0147145379635079,737,5097
1,0.01,0.35000000000000003,410,1.2275449101796407,53,334
1,0.01,0.35000000000000003,323,1.292,43,250
1,0.01,0.35000000000000003,312,1.0833333333333333,52,288
1,0.01,0.35000000000000003,1347,1.0243346007604563,191,1315
1,0.01,0.35000000000000003,898,1.0169875424688561,134,883
1,0.01,0.35000000000000003,363,1.1560509554140128,47,314
1,0.01,0.35000000000000003,1690,1.0425663170882171,253,1621
1,0.01,0.35000000000000003,429,1.0971867007672633,61,391
1,0.01,0.35000000000000003,1307,1.0299448384554768,213,1269
1,0.01,0.35000000000000003,29,1.5263157894736843,5,19
1,0.01,0.35000000000000003,2453,1.0289429530201342,352,2384
1,0.01,0.35000000000000003,855,1.0414129110840438,144,821
1,0.01,0.35000000000000003,1404,1.0392301998519615,204,1351
1,0.01,0.35000000000000003,1015,1.1080786026200873,158,916
1,0.01,0.35000000000000003,3837,1.0359071274298055,556,3704
1,0.01,0.35000000000000003,8,4.0,0,2
1,0.01,0.35000000000000003,2261,1.0690307328605202,340,2115
1,0.01,0.35000000000000003,2540,1.0180360721442885,368,2495
1,0.01,0.35000000000000003,678,1.0660377358490567,92,636
1,0.01,0.35000000000000003,2400,1.023454157782516,361,2345
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,963,1.0605726872246697,155,908
1,0.01,0.35000000000000003,483,1.1338028169014085,74,426
1,0.01,0.35000000000000003,209,1.4315068493150684,34,146
1,0.01,0.35000000000000003,493,1.1627358490566038,66,424
1,0.01,0.35000000000000003,2792,1.0134301270417423,443,2755
1,0.01,0.35000000000000003,87,2.5588235294117645,10,34
1,0.01,0.35000000000000003,354,1.9344262295081966,55,183
1,0.01,0.35000000000000003,244,1.515527950310559,40,161
1,0.01,0.35000000000000003,290,1.1788617886178863,50,246
1,0.01,0.35000000000000003,18,3.0,2,6
1,0.01,0.35000000000000003,850,1.0290556900726393,122,826
1,0.01,0.35000000000000003,567,1.0862068965517242,90,522
1,0.01,0.35000000000000003,1327,1.0399686520376175,202,1276
1,0.01,0.35000000000000003,1052,1.0263414634146342,162,1025
1,0.01,0.35000000000000003,4,2.0,0,2
1,0.01,0.35000000000000003,1023,1.03125,160,992
1,0.01,0.35000000000000003,1996,1.0516332982086407,301,1898
1,0.01,0.35000000000000003,667,1.2876447876447876,107,518
1,0.01,0.35000000000000003,453,1.1296758104738154,66,401
1,0.01,0.35000000000000003,2092,1.0254901960784313,310,2040
1,0.01,0.35000000000000003,847,1.0614035087719298,134,798
1,0.01,0.35000000000000003,619,1.1768060836501901,101,526
1,0.01,0.35000000000000003,689,1.107717041800643,105,622
1,0.01,0.35000000000000003,2250,1.0378228782287824,306,2168
1,0.01,0.35000000000000003,3271,1.0565245478036176,494,3096
1,0.01,0.35000000000000003,399,1.1083333333333334,61,360
1,0.01,0.35000000000000003,2060,1.0346559517830236,342,1991
1,0.01,0.35000000000000003,5,1.6666666666666667,1,3
1,0.01,0.35000000000000003,4108,1.011822660098522,610,4060
1,0.01,0.35000000000000003,879,1.1626984126984128,129,756
1,0.01,0.35000000000000003,243,1.8409090909090908,35,132
1,0.01,0.35000000000000003,3371,1.032781862745098,514,3264
1,0.01,0.35000000000000003,2791,1.247095621090259,443,2238
1,0.01,0.35000000000000003,3,1.5,0,2
1,0.01,0.35000000000000003,126,1.1559633027522935,19,109
1,0.01,0.35000000000000003,1188,1.0635631154879142,161,1117
1,0.01,0.35000000000000003,1069,1.0679320679320679,175,1001
1,0.01,0.35000000000000003,3249,1.0178571428571428,490,3192
1,0.01,0.35000000000000003,6661,1.0225667792447037,966,6514
1,0.01,0.35000000000000003,900,1.0380622837370241,122,867
1,0.01,0.35000000000000003,168,1.1748251748251748,22,143
1,0.01,0.35000000000000003,2139,1.0652390438247012,318,2008
1,0.01,0.35000000000000003,557,1.1508264462809918,80,484
1,0.01,0.35000000000000003,1300,1.0260457774269929,212,1267
1,0.01,0.35000000000000003,123,1.2947368421052632,17,95
1,0.01,0.35000000000000003,519,1.2126168224299065,76,428
1,0.01,0.35000000000000003,3,1.0,1,3
1,0.01,0.35000000000000003,2,1.0,0,2
1,0.01,0.35000000000000003,461,1.3247126436781609,70,348
1,0.01,0.35000000000000003,1300,1.036682615629984,204,1254
1,0.01,0.35000000000000003,377,1.3368794326241136,57,282
1,0.01,0.35000000000000003,1762,1.2356241234221599,254,1426
1,0.01,0.35000000000000003,5,2.5,0,2
1,0.01,0.35000000000000003,1483,1.2378964941569282,233,1198
1,0.01,0.35000000000000003,7,2.3333333333333335,1,3
1,0.01,0.35000000000000003,7056,1.0120481927710843,1015,6972
1,0.01,0.35000000000000003,372,1.15527950310559,49,322
1,0.01,0.35000000000000003,1264,1.1522333637192343,181,1097
1,0.01,0.35000000000000003,3968,1.0109554140127388,609,3925
1,0.01,0.35000000000000003,841,1.4525043177892918,123,579
1,0.01,0.35000000000000003,465,1.9375,56,240
